"from_stop_id","to_stop_id","transfer_type","min_transfer_time","from_route_id","to_route_id","from_trip_id","to_trip_id"
000817200601,000817200602,2,240,,,,
000817200902,000817200902,2,240,,,,
000817200902,000817200901,2,240,,,,
000817200901,000817200902,2,240,,,,
000817200901,000817200901,2,240,,,,
000817300101,000817300101,2,240,,,,
000817300101,000817300102,2,240,,,,
000817300102,000817300101,2,240,,,,
000817300102,000817300102,2,240,,,,
000817300201,000817300202,2,240,,,,
000817300202,000817300201,2,240,,,,
000817300302,000817300301,2,240,,,,
000817300301,000817300302,2,240,,,,
000817300402,000817300402,2,240,,,,
000817300402,000817300401,2,240,,,,
000817300401,000817300402,2,240,,,,
000817300401,000817300401,2,240,,,,
000817800102,000817800102,2,240,,,,
000817800102,000817800101,2,240,,,,
000817800101,000817800102,2,240,,,,
000817800101,000817800101,2,240,,,,
000817800201,000817800201,2,240,,,,
000817800201,000817800202,2,240,,,,
000817800202,000817800201,2,240,,,,
000817800202,000817800202,2,240,,,,
000817800301,000817800301,2,240,,,,
000817800301,000817800302,2,240,,,,
000817800302,000817800301,2,240,,,,
000817800302,000817800302,2,240,,,,
000817800402,000817800402,2,240,,,,
000817800402,000817800401,2,240,,,,
000817800401,000817800402,2,240,,,,
000817800401,000817800401,2,240,,,,
000817800502,000817800502,2,240,,,,
000817800502,000817800501,2,240,,,,
000817800501,000817800502,2,240,,,,
000817800501,000817800501,2,240,,,,
000817801001,000817801001,2,300,,,,
000817801001,000817801002,2,240,,,,
000817801002,000817801001,2,240,,,,
000817801002,000817801002,2,300,,,,
000817801101,000817801102,2,240,,,,
000817801102,000817801101,2,240,,,,
000817801701,000817801702,2,240,,,,
000817801702,000817801701,2,240,,,,
000819000304,000819000302,2,120,,,,
000819000304,000819000303,2,120,,,,
000819000302,000819000304,2,120,,,,
000819000302,000819000302,2,120,,,,
000819000302,000819000303,2,120,,,,
000819000303,000819000304,2,120,,,,
000819000303,000819000302,2,120,,,,
000819000303,000819000303,2,120,,,,
000819001201,000819001202,2,240,,,,
000819001202,000819001201,2,240,,,,
000819001202,000819001202,2,240,,,,
000819001402,000819001401,2,240,,,,
000819001401,000819001402,2,240,,,,
000819001401,000819001401,2,240,,,,
000819001502,000819001501,2,240,,,,
000819001502,000819001502,2,300,,,,
000819001601,000008601813,2,240,,,,
000819001601,000819001602,2,240,,,,
000819001602,000008601813,2,240,,,,
000819001602,000819001601,2,240,,,,
000819001602,000819001602,2,240,,,,
000819002801,000819002801,2,240,,,,
000819002801,000819002802,2,240,,,,
000819002802,000819002801,2,240,,,,
000819002802,000819002802,2,240,,,,
000819002901,000819002901,2,240,,,,
000819002901,000819002902,2,240,,,,
000819002902,000819002901,2,240,,,,
000819002902,000819002902,2,240,,,,
000819003002,000819003002,2,240,,,,
000819003002,000819003001,2,240,,,,
000819003001,000819003002,2,240,,,,
000819003001,000819003001,2,240,,,,
000819003601,000819003602,2,240,,,,
000819003602,000819003601,2,240,,,,
000819003701,000819003701,2,240,,,,
000819003901,000819003901,2,240,,,,
000819004102,000819004102,2,240,,,,
000819004201,000819004201,2,240,,,,
000819004201,000819004202,2,240,,,,
000819004202,000819004201,2,240,,,,
000819004202,000819004202,2,240,,,,
000819004301,000819004301,2,240,,,,
000819004301,000819004302,2,240,,,,
000819004302,000819004301,2,240,,,,
000819004302,000819004302,2,240,,,,
000819004502,000819004502,2,240,,,,
000819004602,000819004602,2,240,,,,
000819004602,000819004601,2,240,,,,
000819004601,000819004602,2,240,,,,
000819004601,000819004601,2,240,,,,
000819004801,000819004802,2,240,,,,
000819004802,000819004801,2,240,,,,
000819004802,000819004802,2,240,,,,
000819004902,000819004902,2,240,,,,
000819004902,000819004901,2,240,,,,
000819004901,000819004902,2,240,,,,
000819005001,000819005002,2,240,,,,
000819005002,000819005001,2,240,,,,
000819005002,000819005002,2,240,,,,
000819005102,000819005102,2,240,,,,
000819005102,000819005101,2,240,,,,
000819005101,000819005102,2,240,,,,
000819005201,000819005202,2,240,,,,
000819005202,000819005201,2,240,,,,
000819005202,000819005202,2,240,,,,
000819005601,000819005601,2,240,,,,
000819050101,000819050101,2,240,,,,
000819050101,000819050102,2,240,,,,
000819050102,000819050101,2,240,,,,
000819050102,000819050102,2,240,,,,
000819100102,000008601803,2,240,,,,
000819100102,000819100101,2,240,,,,
000819100302,000819100301,2,240,,,,
000819100301,000819100302,2,240,,,,
000819100301,000819100301,2,240,,,,
000819100601,000819100602,2,240,,,,
000819100602,000819100601,2,240,,,,
000819100602,000819100602,2,240,,,,
000819100701,000819100701,2,240,,,,
000819100701,000819100702,2,240,,,,
000819100702,000819100701,2,240,,,,
000819100702,000819100702,2,240,,,,
000819101001,000819101002,2,240,,,,
000819101002,000819101001,2,240,,,,
000819101002,000819101002,2,240,,,,
000819101101,000819101102,2,240,,,,
000819101102,000819101101,2,240,,,,
000819101102,000819101102,2,240,,,,
000819101201,000819101201,2,240,,,,
000819101201,000819101202,2,240,,,,
000819101202,000819101201,2,240,,,,
000819101202,000819101202,2,240,,,,
000819101402,000819101402,2,240,,,,
000819101402,000819101401,2,240,,,,
000819101401,000819101402,2,240,,,,
000819101401,000819101401,2,240,,,,
000819102801,000008601839,2,480,,,,
000819102801,000819102801,2,240,,,,
000819200301,000819200301,2,240,,,,
000819200301,000819200302,2,240,,,,
000819200302,000819200301,2,240,,,,
000819200302,000819200302,2,240,,,,
000819200402,000819200402,2,240,,,,
000819200402,000819200401,2,240,,,,
000819200401,000819200402,2,240,,,,
000819200401,000819200401,2,240,,,,
000819200502,000819200501,2,240,,,,
000819200701,000819200702,2,240,,,,
000819200702,000819200701,2,240,,,,
000819300402,000819300401,2,240,,,,
000819300401,000819300402,2,240,,,,
000819300701,000819300702,2,240,,,,
000819300702,000819300701,2,240,,,,
000819300702,000819300702,2,240,,,,
000819300802,000819300801,2,240,,,,
000819300801,000819300802,2,240,,,,
000820511801,000820511801,2,240,,,,
000820511801,000820511802,2,240,,,,
000820511802,000820511801,2,240,,,,
000820511802,000820511802,2,240,,,,
000820512002,000820512001,2,240,,,,
000820512001,000820512002,2,240,,,,
000820512001,000820512001,2,240,,,,
000820512101,000820512102,2,240,,,,
000820521101,000820521102,2,240,,,,
000820521301,000820521301,2,240,,,,
000820521301,000820521302,2,240,,,,
000820521302,000820521301,2,240,,,,
000820521302,000820521302,2,240,,,,
000820521401,000820521401,2,240,,,,
000820521401,000820521402,2,240,,,,
000820521402,000820521401,2,240,,,,
000820521501,000820521502,2,240,,,,
000820521502,000820521501,2,240,,,,
000820521601,000820521602,2,240,,,,
000820521602,000820521601,2,240,,,,
000820680101,000820680101,2,240,,,,
000820680101,000820680102,2,240,,,,
000820680102,000820680101,2,240,,,,
000820680102,000820680102,2,240,,,,
000820680201,000820680201,2,240,,,,
000820680201,000820680202,2,240,,,,
000820680202,000820680201,2,240,,,,
000820680302,000820680302,2,240,,,,
000820680302,000820680301,2,240,,,,
000820680301,000820680302,2,240,,,,
000820680301,000820680301,2,240,,,,
000820680402,000820680402,2,240,,,,
000820680402,000820680401,2,240,,,,
000820680401,000820680402,2,240,,,,
000820680401,000820680401,2,240,,,,
000820680601,000820680602,2,240,,,,
000820680602,000820680601,2,240,,,,
000820680602,000820680602,2,240,,,,
000820680701,000820680701,2,240,,,,
000820680701,000820680702,2,240,,,,
000820680702,000820680701,2,240,,,,
000820680702,000820680702,2,240,,,,
000820680802,000820680801,2,240,,,,
000820680801,000820680802,2,240,,,,
000820680901,000820680901,2,240,,,,
000820680901,000820680902,2,240,,,,
000820680902,000820680901,2,240,,,,
000820680902,000820680902,2,240,,,,
000820681001,000820681001,2,240,,,,
000820681001,000820681002,2,240,,,,
000820681002,000820681001,2,240,,,,
000820681002,000820681002,2,240,,,,
000820681102,000820681102,2,240,,,,
000820681102,000820681101,2,240,,,,
000820681101,000820681102,2,240,,,,
000820681201,000820681201,2,240,,,,
000820681201,000820681202,2,240,,,,
000820681202,000820681201,2,240,,,,
000820681202,000820681202,2,240,,,,
000820681601,000820681601,2,240,,,,
000820681601,000820681602,2,240,,,,
000820681602,000820681601,2,240,,,,
000820681602,000820681602,2,240,,,,
000820681702,000820681701,2,240,,,,
000820681701,000820681702,2,240,,,,
000820681701,000820681701,2,240,,,,
000820681901,000820681902,2,240,,,,
000820681902,000820681901,2,240,,,,
000820682001,000820682001,2,240,,,,
000820682001,000820682002,2,240,,,,
000820682002,000820682001,2,240,,,,
000821000401,000821000402,2,240,,,,
000821000402,000821000401,2,240,,,,
000821000802,000821000802,2,240,,,,
000821000802,000821000801,2,240,,,,
000821000801,000821000802,2,240,,,,
000821000801,000821000801,2,240,,,,
000821001401,000821001402,2,240,,,,
000821001402,000821001401,2,240,,,,
000821001901,000821001901,2,240,,,,
000821001901,000821001902,2,240,,,,
000821001902,000821001901,2,240,,,,
000821002001,000821002001,2,240,,,,
000821002001,000821002002,2,240,,,,
000821002002,000821002001,2,240,,,,
000821002901,000821002901,2,240,,,,
000821002901,000821002902,2,240,,,,
000821002902,000821002901,2,240,,,,
000821002902,000821002902,2,240,,,,
000821003202,000821003201,2,240,,,,
000821003201,000821003202,2,240,,,,
000821003201,000821003201,2,240,,,,
000821003901,000821003902,2,240,,,,
000821003902,000821003901,2,240,,,,
000821004101,000821004102,2,240,,,,
000821004201,000821004202,2,240,,,,
000821004401,000821004401,2,240,,,,
000821004401,000821000101,2,300,,,,
000821004401,000821000102,2,300,,,,
000821004401,000821000103,2,300,,,,
000821004401,000821000104,2,300,,,,
000821004701,000821004701,2,240,,,,
000821004701,000821004702,2,240,,,,
000821004702,000821004701,2,240,,,,
000821004702,000821004702,2,240,,,,
000821004802,000821004802,2,240,,,,
000821004802,000821004801,2,240,,,,
000821004801,000821004802,2,240,,,,
000821004801,000821004801,2,240,,,,
000821004901,000821004902,2,240,,,,
000821004902,000821004901,2,240,,,,
000821005401,000821005401,2,240,,,,
000821005502,000821005502,2,240,,,,
000821005502,000821005501,2,240,,,,
000821005501,000821005502,2,240,,,,
000821005501,000821005501,2,240,,,,
000821005602,000821005602,2,240,,,,
000821005602,000821005601,2,240,,,,
000821005601,000821005602,2,240,,,,
000821005601,000821005601,2,240,,,,
000821006202,000821006202,2,240,,,,
000821006202,000821006201,2,240,,,,
000821006201,000821006202,2,240,,,,
000821006201,000821006201,2,240,,,,
000821006301,000821006302,2,240,,,,
000821006302,000821006301,2,240,,,,
000821006901,000821006902,2,240,,,,
000821006902,000821006901,2,240,,,,
000821007301,000821007303,2,240,,,,
000821010301,000821010302,2,240,,,,
000821010302,000821010301,2,240,,,,
000821011202,000821011202,2,240,,,,
000821011202,000821011201,2,240,,,,
000821011201,000821011202,2,240,,,,
000821011201,000821011201,2,240,,,,
000821011702,000821011701,2,240,,,,
000821011701,000821011702,2,240,,,,
000821012001,000821012002,2,240,,,,
000821012002,000821012001,2,240,,,,
000821012201,000821012202,2,240,,,,
000821012202,000821012201,2,240,,,,
000821012802,000821012801,2,240,,,,
000821012801,000821012802,2,240,,,,
000821014402,000821014401,2,240,,,,
000821014401,000821014402,2,240,,,,
000821032101,000821032101,2,240,,,,
000821032101,000821032102,2,240,,,,
000821032102,000821032101,2,240,,,,
000821032102,000821032102,2,240,,,,
000821050201,000821050201,2,240,,,,
000821050201,000821050202,2,240,,,,
000821050202,000821050201,2,240,,,,
000821050202,000821050202,2,240,,,,
000821050402,000821050401,2,240,,,,
000821050401,000821050402,2,240,,,,
000821051001,000821051001,2,240,,,,
000821051101,000821051101,2,240,,,,
000821080301,000821080301,2,240,,,,
000821080301,000821080302,2,240,,,,
000821080302,000821080301,2,240,,,,
000821080302,000821080302,2,240,,,,
000821081301,000821081301,2,240,,,,
000821081301,000821081302,2,240,,,,
000821081302,000821081301,2,240,,,,
000821081302,000821081302,2,240,,,,
000821081401,000821081401,2,240,,,,
000821081401,000821081402,2,240,,,,
000821081402,000821081401,2,240,,,,
000821081402,000821081402,2,240,,,,
000821081501,000821081501,2,240,,,,
000821081501,000821081502,2,240,,,,
000821081502,000821081501,2,240,,,,
000821081602,000821081601,2,240,,,,
000821081701,000821081701,2,240,,,,
000821082301,000821082301,2,240,,,,
000821082401,000821082402,2,240,,,,
000821082402,000821082401,2,240,,,,
000821083101,000821083102,2,240,,,,
000821083102,000821083101,2,240,,,,
000821083501,000821083501,2,240,,,,
000821083501,000821083502,2,240,,,,
000821083502,000821083501,2,240,,,,
000821083601,000821083601,2,240,,,,
000821083601,000821083602,2,240,,,,
000821083602,000821083601,2,240,,,,
000821083602,000821083602,2,240,,,,
000821084102,000821084102,2,240,,,,
000821084102,000821084101,2,240,,,,
000821084101,000821084102,2,240,,,,
000821084101,000821084101,2,240,,,,
000821085501,000821085501,2,240,,,,
000821085501,000821085502,2,240,,,,
000821085502,000821085501,2,240,,,,
000821085502,000821085502,2,240,,,,
000821085701,000821085701,2,240,,,,
000821085701,000821085702,2,240,,,,
000821085702,000821085701,2,240,,,,
000821085702,000821085702,2,240,,,,
000821085801,000821085801,2,240,,,,
000821100201,000821100201,2,240,,,,
000821100201,000821100202,2,240,,,,
000821100202,000821100201,2,240,,,,
000821100202,000821100202,2,240,,,,
000821100301,000821100301,2,240,,,,
000821100901,000821100902,2,240,,,,
000821100902,000821100901,2,240,,,,
000821101301,000821101301,1,,,,,
000821101301,000821101302,1,,,,,
000821101302,000821101301,1,,,,,
000821101302,000821101302,1,,,,,
000821150101,000821150101,2,240,,,,
000821150101,000821150102,2,240,,,,
000821150102,000821150101,2,240,,,,
000821150102,000821150102,2,240,,,,
000821180301,000821180302,2,240,,,,
000821180302,000821180301,2,240,,,,
000821180402,000821180401,2,240,,,,
000821180402,000821180402,2,240,,,,
000821200101,000821200102,2,240,,,,
000821200202,000821200201,2,240,,,,
000821200902,000821200901,2,240,,,,
000821200901,000821200902,2,240,,,,
000821200901,000821200901,2,120,,,,
000821201001,000821201001,2,240,,,,
000821201001,000821201002,2,240,,,,
000821201002,000821201001,2,240,,,,
000821250201,000821250202,2,240,,,,
000821250202,000821250201,2,240,,,,
000821300201,000821300201,2,240,,,,
000821300302,000821300301,2,240,,,,
000821300301,000821300302,2,240,,,,
000821400201,000821400202,2,240,,,,
000821400202,000821400201,2,240,,,,
000821400301,000821400301,2,240,,,,
000821400301,000821400302,1,,,,,
000821400302,000821400301,1,,,,,
000821400302,000821400302,2,240,,,,
000821400901,000821400902,2,240,,,,
000821400902,000821400901,2,240,,,,
000821401102,000821401102,2,240,,,,
000821401102,000821401101,2,240,,,,
000821401101,000821401102,2,240,,,,
000821401101,000821401101,2,240,,,,
000821500102,000821500101,2,240,,,,
000821500101,000821500102,2,240,,,,
000821500101,000821500101,2,240,,,,
000823000201,000823000201,2,240,,,,
000823000201,000823000202,2,240,,,,
000823000202,000823000201,2,240,,,,
000823000202,000823000202,2,240,,,,
000823000301,000823000301,2,240,,,,
000823000301,000823000302,2,240,,,,
000823000302,000823000301,2,240,,,,
000823000302,000823000302,2,240,,,,
000823000401,000823000402,2,240,,,,
000823000402,000823000401,2,240,,,,
000823000501,000823000501,2,240,,,,
000823000501,000823000502,2,240,,,,
000823000601,000008600032,2,240,,,,
000823000601,000823000601,2,300,,,,
000823000601,000823000602,1,,,,,
000823000601,000823000101,2,1200,,,,
000823000601,000823000102,2,1200,,,,
000823000601,000823000103,2,1200,,,,
000823000601,000823000104,2,1200,,,,
000823000602,000008600032,2,240,,,,
000823000602,000823000601,2,240,,,,
000823000602,000823000602,2,300,,,,
000823000602,000823000101,2,1200,,,,
000823000602,000823000102,2,1200,,,,
000823000602,000823000103,2,1200,,,,
000823000602,000823000104,2,1200,,,,
000823000701,000823000701,2,240,,,,
000823000701,000823000702,2,240,,,,
000823000702,000823000701,2,240,,,,
000823000702,000823000702,2,240,,,,
000823000902,000823000901,2,240,,,,
000823000902,000823000902,2,240,,,,
000823001121,000823001122,2,240,,,,
000823001122,000823001121,2,240,,,,
000823001122,000823001122,2,240,,,,
000823001201,000823001201,2,240,,,,
000823001201,000823001202,2,240,,,,
000823001202,000823001201,2,240,,,,
000823001202,000823001202,2,240,,,,
000823001301,000823001301,2,240,,,,
000823001301,000823001302,2,240,,,,
000823001302,000823001301,2,240,,,,
000823001401,000823001401,2,240,,,,
000823001401,000823001402,2,240,,,,
000823001402,000823001401,2,240,,,,
000823001402,000823001402,2,240,,,,
000823001502,000823001501,2,240,,,,
000823001601,000823001601,2,240,,,,
000823002001,000823002001,2,240,,,,
000823002101,000823002101,2,240,,,,
000823002302,000823002301,2,240,,,,
000823002301,000823002302,2,240,,,,
000823002301,000823002301,2,240,,,,
000823002501,000823002501,2,240,,,,
000823002701,000823002701,2,240,,,,
000823002701,000823002702,2,240,,,,
000823002702,000823002701,2,240,,,,
000823002801,000823002802,2,240,,,,
000823002802,000823002801,2,240,,,,
000823002802,000823002802,2,240,,,,
000823002901,000823002901,2,240,,,,
000823002901,000823002902,2,240,,,,
000823002902,000823002901,2,240,,,,
000823002902,000823002902,2,240,,,,
000823003001,000823003002,2,240,,,,
000823003002,000823003001,2,240,,,,
000823003002,000823003002,2,240,,,,
000823003101,000823003101,2,240,,,,
000823003101,000823003102,2,240,,,,
000823003102,000823003101,2,240,,,,
000823003201,000823003201,2,240,,,,
000823003201,000823003202,2,240,,,,
000823003202,000823003201,2,240,,,,
000823004101,000823004101,2,240,,,,
000823004401,000823004402,2,240,,,,
000823004402,000823004401,2,240,,,,
000823004402,000823004402,2,240,,,,
000823005201,000823005201,2,240,,,,
000823005301,000823005301,2,240,,,,
000823005301,000823005302,2,240,,,,
000823005302,000823005301,2,240,,,,
000823005401,000823005401,2,240,,,,
000823005401,000823005402,2,240,,,,
000823005402,000823005401,2,240,,,,
000823005402,000823005402,2,240,,,,
000823005701,000823005701,2,240,,,,
000823005701,000823005702,2,240,,,,
000823005801,000823005802,2,240,,,,
000823005802,000823005801,2,240,,,,
000823010202,000823010201,2,240,,,,
000823010201,000823010202,2,240,,,,
000823010201,000823010201,2,240,,,,
000823010401,000823010401,2,240,,,,
000823010401,000823010402,2,240,,,,
000823010501,000823010501,2,240,,,,
000823010601,000823010601,2,240,,,,
000823010801,000823010801,2,240,,,,
000823010901,000823010901,2,240,,,,
000823011002,000823011001,2,240,,,,
000823011102,000823011102,2,240,,,,
000823011102,000823011101,2,240,,,,
000823011101,000823011102,2,240,,,,
000823011101,000823011101,2,240,,,,
000823011201,000823011201,2,240,,,,
000823011401,000823011401,2,240,,,,
000823011801,000823011801,2,240,,,,
000823012201,000823012201,2,240,,,,
000823013001,000823013001,2,240,,,,
000823013001,000823013002,2,240,,,,
000823013002,000823013001,2,240,,,,
000823013002,000823013002,2,240,,,,
000823030101,000823030101,2,240,,,,
000823030101,000823030102,2,240,,,,
000823030102,000823030101,2,240,,,,
000823030102,000823030102,2,240,,,,
000823030201,000823030201,2,240,,,,
000823030201,000823030202,2,240,,,,
000823030202,000823030201,2,240,,,,
000823030202,000823030202,2,240,,,,
000823030302,000823030302,2,240,,,,
000823030302,000823030301,2,240,,,,
000823030301,000823030302,2,240,,,,
000823030401,000823030402,2,240,,,,
000823030402,000823030401,2,240,,,,
000823030402,000823030402,2,240,,,,
000823030701,000823030702,2,240,,,,
000823030702,000823030701,2,240,,,,
000823030702,000823030702,2,240,,,,
000823030801,000823030801,2,240,,,,
000823030801,000823030802,2,240,,,,
000823030802,000823030801,2,240,,,,
000823030802,000823030802,2,240,,,,
000823031001,000823031002,2,240,,,,
000823031002,000823031001,2,240,,,,
000823031102,000823031102,2,240,,,,
000823031102,000823031101,2,240,,,,
000823031101,000823031102,2,240,,,,
000823031901,000823031901,2,240,,,,
000823032001,000823032002,2,240,,,,
000823032002,000823032001,2,240,,,,
000823032301,000823032301,2,240,,,,
000823032301,000823032302,2,240,,,,
000823032302,000823032301,2,240,,,,
000823032502,000823032502,2,240,,,,
000823032502,000823032501,2,240,,,,
000823032501,000823032502,2,240,,,,
000823032601,000823032602,2,240,,,,
000823032602,000823032601,2,240,,,,
000823032602,000823032602,2,240,,,,
000823033101,000823033102,2,240,,,,
000823033102,000823033101,2,240,,,,
000823033102,000823033102,2,240,,,,
000823033201,000823033202,2,240,,,,
000823033202,000823033201,2,240,,,,
000823033202,000823033202,2,240,,,,
000823033702,000823033702,2,240,,,,
000823033702,000823033701,2,240,,,,
000823033701,000823033702,2,240,,,,
000823034801,000823034802,2,240,,,,
000823034802,000823034801,2,240,,,,
000823034802,000823034802,2,240,,,,
000823050209,000823050209,2,240,,,,
000823060102,000823060102,2,240,,,,
000823060102,000823060101,2,240,,,,
000823060101,000823060102,2,240,,,,
000823060101,000823060101,2,240,,,,
000823060301,000823060301,2,240,,,,
000823081001,000823081001,2,240,,,,
000823081001,000823081002,2,240,,,,
000823081002,000823081001,2,240,,,,
000823081002,000823081002,2,240,,,,
000823100101,000823100101,2,240,,,,
000823100101,000823100102,2,240,,,,
000823100102,000823100101,2,240,,,,
000823100102,000823100102,2,240,,,,
000823100202,000823100201,2,240,,,,
000823100202,000823100202,2,240,,,,
000823100302,000823100301,2,240,,,,
000823100301,000823100302,2,240,,,,
000823100401,000823100402,2,240,,,,
000823100402,000823100401,2,240,,,,
000823100402,000823100402,2,240,,,,
000823100601,000823100602,2,240,,,,
000823100602,000823100601,2,240,,,,
000823101201,000823101202,2,240,,,,
000823101202,000823101201,2,240,,,,
000823101701,000823101701,2,240,,,,
000823101801,000823101802,2,240,,,,
000823101802,000823101801,2,240,,,,
000823101901,000823101901,2,240,,,,
000823101901,000823101902,2,240,,,,
000823101902,000823101901,2,240,,,,
000823102501,000823102501,2,240,,,,
000823102501,000823102502,2,240,,,,
000823102502,000823102501,2,240,,,,
000823102502,000823102502,2,240,,,,
000823102901,000823102901,2,240,,,,
000823102901,000823102902,2,240,,,,
000823102902,000823102901,2,240,,,,
000823102902,000823102902,2,240,,,,
000823103101,000823103102,2,240,,,,
000823103102,000823103101,2,240,,,,
000823110101,000823110101,2,240,,,,
000823133201,000823133202,2,240,,,,
000823133202,000823133201,2,240,,,,
000823150109,000823150109,2,240,,,,
000823200202,000823200201,2,240,,,,
000823200202,000823200202,2,240,,,,
000823200501,000823200501,2,240,,,,
000823200501,000823200502,2,240,,,,
000823200502,000823200501,2,240,,,,
000823200901,000823200901,2,60,,,,
000823201002,000823201001,2,240,,,,
000823201001,000823201002,2,240,,,,
000823201201,000823201201,2,240,,,,
000823201201,000823201202,2,240,,,,
000823201202,000823201201,2,240,,,,
000823201401,000823201402,2,240,,,,
000823201402,000823201401,2,240,,,,
000825000111,000825000112,2,240,,,,
000825000112,000825000111,2,240,,,,
000825000121,000825000122,2,240,,,,
000825000122,000825000121,2,240,,,,
000825000132,000825000131,2,240,,,,
000825000131,000825000132,2,240,,,,
000825000141,000825000142,2,240,,,,
000825000142,000825000141,2,240,,,,
000825000312,000825000311,2,240,,,,
000825000311,000825000312,2,240,,,,
000825000322,000825000321,2,240,,,,
000825000321,000825000322,2,240,,,,
000825100312,000825100311,2,240,,,,
000825100322,000825100321,2,240,,,,
000825100331,000825100332,2,240,,,,
000825100332,000825100331,2,240,,,,
000825100501,000825100501,2,240,,,,
000825100501,000825100502,2,240,,,,
000825100501,000825100102,2,60,,,,
000825100502,000825100501,2,240,,,,
000825100502,000825100102,2,60,,,,
000825100602,000825100601,2,240,,,,
000825100601,000825100602,2,240,,,,
000825100702,000825100709,2,240,,,,
000825200111,000825200112,2,240,,,,
000825200112,000825200111,2,240,,,,
000825200121,000825200122,2,240,,,,
000825200122,000825200121,2,240,,,,
000825200132,000825200131,2,240,,,,
000825200131,000825200132,2,240,,,,
000825200142,000825200141,2,240,,,,
000825200141,000825200142,2,240,,,,
000827000304,000827000303,2,240,,,,
000827000304,000827000301,2,240,,,,
000827000304,000827000302,2,240,,,,
000827000303,000827000304,2,240,,,,
000827000303,000827000301,2,240,,,,
000827000303,000827000302,2,240,,,,
000827000301,000827000304,2,240,,,,
000827000301,000827000303,2,240,,,,
000827000301,000827000301,2,240,,,,
000827000301,000827000302,2,240,,,,
000827000302,000827000304,2,240,,,,
000827000302,000827000303,2,240,,,,
000827000302,000827000301,2,240,,,,
000827000302,000827000302,2,240,,,,
000827000401,000827000401,2,120,,,,
000827000401,000827000402,2,120,,,,
000827000402,000827000401,2,120,,,,
000827000501,000827000502,2,240,,,,
000827000502,000827000501,2,240,,,,
000827000701,000827000701,2,240,,,,
000827000701,000827000702,2,240,,,,
000827000702,000827000701,2,240,,,,
000827000801,000827000801,2,240,,,,
000827000801,000827000802,2,240,,,,
000827000802,000827000801,2,240,,,,
000827000802,000827000802,2,240,,,,
000827000901,000827000902,2,240,,,,
000827000902,000827000901,2,240,,,,
000827001001,000827001001,2,240,,,,
000827001001,000827001002,2,240,,,,
000827001002,000827001001,2,240,,,,
000827001002,000827001002,2,240,,,,
000827001101,000827001102,2,240,,,,
000827001102,000827001101,2,240,,,,
000827001301,000827001302,2,240,,,,
000827001302,000827001301,2,240,,,,
000827001501,000827001502,2,240,,,,
000827001502,000827001501,2,240,,,,
000827001701,000827001702,2,240,,,,
000827001702,000827001701,2,240,,,,
000827001802,000827001801,2,240,,,,
000827001801,000827001802,2,240,,,,
000827001801,000827001801,2,240,,,,
000827001901,000827001902,2,240,,,,
000827001902,000827001901,2,240,,,,
000827002001,000827002001,2,240,,,,
000827002001,000827002002,2,240,,,,
000827002002,000827002001,2,240,,,,
000827002002,000827002002,2,240,,,,
000827002102,000827002102,2,240,,,,
000827002402,000827002402,2,240,,,,
000827002701,000827002709,2,240,,,,
000827003001,000827003002,2,240,,,,
000827003002,000827003001,2,240,,,,
000827050201,000827050202,2,240,,,,
000827050202,000827050201,2,240,,,,
000827050402,000827050401,2,240,,,,
000827050401,000827050402,2,240,,,,
000827100102,000827100101,2,120,,,,
000827100102,000827100102,2,120,,,,
000827100201,000827100201,2,240,,,,
000827100201,000827100202,2,240,,,,
000827100201,000827100203,2,240,,,,
000827100201,000827100204,2,240,,,,
000827100202,000827100201,2,240,,,,
000827100202,000827100203,2,240,,,,
000827100202,000827100204,2,240,,,,
000827100203,000827100201,2,240,,,,
000827100203,000827100202,2,240,,,,
000827100203,000827100204,2,240,,,,
000827100204,000827100201,2,240,,,,
000827100204,000827100202,2,240,,,,
000827100204,000827100203,2,240,,,,
000827100301,000827100301,2,240,,,,
000827100301,000827100302,2,240,,,,
000827100302,000827100301,2,240,,,,
000827100302,000827100302,2,240,,,,
000827100401,000827100401,2,240,,,,
000827100401,000827100402,2,240,,,,
000827100402,000827100401,2,240,,,,
000827100402,000827100402,2,240,,,,
000827100501,000827100502,2,240,,,,
000827100502,000827100501,2,240,,,,
000827100601,000827100602,2,240,,,,
000827100602,000827100601,2,240,,,,
000827100801,000827100802,2,240,,,,
000827100802,000827100801,2,240,,,,
000827101001,000827101002,2,240,,,,
000827101002,000827101001,2,240,,,,
000827101102,000827101101,2,240,,,,
000827101102,000827101102,2,240,,,,
000827101111,000827101111,2,240,,,,
000827101111,000827101112,2,240,,,,
000827101112,000827101111,2,240,,,,
000827101201,000827101201,2,240,,,,
000827101601,000827101602,2,240,,,,
000827101602,000827101601,2,240,,,,
000827102301,000827102301,2,240,,,,
000827102301,000827102302,2,240,,,,
000827102302,000827102301,2,240,,,,
000827102401,000827102401,2,240,,,,
000827102401,000827102402,2,240,,,,
000827102402,000827102401,2,240,,,,
000827102402,000827102402,2,240,,,,
000827200102,000827200103,2,240,,,,
000827200102,000827200101,2,240,,,,
000827200103,000827200102,2,240,,,,
000827200103,000827200101,2,240,,,,
000827200101,000827200102,2,240,,,,
000827200101,000827200103,2,240,,,,
000827200101,000827200101,2,240,,,,
000827200201,000827200202,2,240,,,,
000827200202,000827200201,2,240,,,,
000827200301,000827200303,2,240,,,,
000827200501,000827200502,2,240,,,,
